sentences	gold	predict	probability
('一想到他情之所钟的男子竟与在他看来活脱脱是个男人的女人结合，心中好不痛苦', '一想到他情之所钟的男子竟与在他看来活脱脱是个男人的女人结合，心中好痛苦', '好不a')	1	1	[2.7469703e-05, 0.9999726]
('方常天苦笑道：“愚兄实在无此功力……”只听“霹雳”一声，长空划过一道闪电，好像击中了什么似的，树林深处发出“劈棘棘”一阵响，漫天狂叶乱舞，好明媚的一个中秋，变得好不吓人。', '方常天苦笑道：“愚兄实在无此功力……”只听“霹雳”一声，长空划过一道闪电，好像击中了什么似的，树林深处发出“劈棘棘”一阵响，漫天狂叶乱舞，好明媚的一个中秋，变得好吓人。', '好不a')	1	1	[2.5323277e-05, 0.9999747]
('巴道夫，振作些；尼姆，你一个劲儿地吹你的牛吧；童儿，摆出些勇气来；因为福斯塔夫已经死啦，叫人好不悲伤。巴道夫但愿我常跟他在一起——不管他在哪儿，天堂还是地狱！', '巴道夫，振作些；尼姆，你一个劲儿地吹你的牛吧；童儿，摆出些勇气来；因为福斯塔夫已经死啦，叫人好悲伤。巴道夫但愿我常跟他在一起——不管他在哪儿，天堂还是地狱！', '好不a')	1	1	[2.5798256e-05, 0.99997425]
('因为寻的船家颇有经验，一路几乎没和长毛打过照面。', '因为寻的船家颇有经验，一路几乎和长毛打过照面。', '几乎没')	0	0	[0.9999374, 6.25357e-05]
('她出生时宫家张灯结彩，足足热闹了半年多，就差没疏通朝廷的命官上一道奏摺给皇上，订定当天为“宫家润玉诞辰纪念日”之类的。', '她出生时宫家张灯结彩，足足热闹了半年多，就差疏通朝廷的命官上一道奏摺给皇上，订定当天为“宫家润玉诞辰纪念日”之类的。', '就差没')	1	1	[2.4345729e-05, 0.9999757]
('在一张张年轻的面孔之中，稍显沉默的皇甫先鹏几乎没引起任何人的注意。', '在一张张年轻的面孔之中，稍显沉默的皇甫先鹏几乎引起任何人的注意。', '几乎没')	0	0	[0.99993646, 6.349294e-05]
('”苟图昌颔首道：“能在‘水晶帘’外圈杀他们最为适宜，洞里头听说石室多如蜂巢，我郊老六可不这么傻鸟，这一遭，看我不宰得他们哭天喊地，鸡飞狗跳！', '”苟图昌颔首道：“能在‘水晶帘’外圈杀他们最为适宜，洞里头听说石室多如蜂巢，我郊老六可不这么傻鸟，这一遭，看我宰得他们哭天喊地，鸡飞狗跳！', '看我不')	1	1	[2.6562335e-05, 0.9999734]
('唐逍逍只差没当场吐出一口鲜血以示抗议！', '唐逍逍只差当场吐出一口鲜血以示抗议！', '只差没')	1	1	[2.4527708e-05, 0.99997544]
('”她气呼呼的咒骂，却发现床上的人两眼无神，根本没注意听她说话，气得她直跳脚，差点没抓着她的衣领摇晃。', '”她气呼呼的咒骂，却发现床上的人两眼无神，根本没注意听她说话，气得她直跳脚，差点抓着她的衣领摇晃。', '差点没')	1	1	[4.0982068e-05, 0.999959]
('”晓敏拾起头来，看到一个天真秀美的少女正向她陪笑，晓敏好不失望。异性呢，所有的异性到哪里去了？', '”晓敏拾起头来，看到一个天真秀美的少女正向她陪笑，晓敏好失望。异性呢，所有的异性到哪里去了？', '好不a')	1	1	[2.583893e-05, 0.99997413]
('这一蹬，塔纳巴伊差点没有飞下鞍来，但他还是稳住了。', '这一蹬，塔纳巴伊差点飞下鞍来，但他还是稳住了。', '差点没')	1	1	[2.581782e-05, 0.99997413]
('揪住几个小鬼一顿臭骂，一阵拍灰似的乱打，继而对恩人们千恩万谢，只差没跪下来磕头。', '揪住几个小鬼一顿臭骂，一阵拍灰似的乱打，继而对恩人们千恩万谢，只差跪下来磕头。', '只差没')	1	1	[2.3757813e-05, 0.9999763]
('第一步踏进门的是郎华，差一点没踏碎那小鱼。', '第一步踏进门的是郎华，差一点踏碎那小鱼。', '差点没')	1	1	[2.4571465e-05, 0.99997544]
('我暗自思忖，世界变化多快，看那娇嫩的野花漫地遍野，好不茂盛；那善歌的鸟儿起劲地唱着，好不动听；世间万物白天在阳光的照耀下，夜晚在星星的洗礼下，在茂盛成长。', '我暗自思忖，世界变化多快，看那娇嫩的野花漫地遍野，好不茂盛；那善歌的鸟儿起劲地唱着，好动听；世间万物白天在阳光的照耀下，夜晚在星星的洗礼下，在茂盛成长。', '好不a')	1	1	[2.8426493e-05, 0.9999716]
('石继志一时好不痛心，暗忖自己真是好笨，本已无事了，又自送上门，这一下可好，丹鲁丝也没救出来，自己先被关在这种地方，真是呼天不应，呼地无声，看来要想出去，真是势比登天了，即使是恩师前来，似此等隐秘之地，恐怕他也难找得到。', '石继志一时好痛心，暗忖自己真是好笨，本已无事了，又自送上门，这一下可好，丹鲁丝也没救出来，自己先被关在这种地方，真是呼天不应，呼地无声，看来要想出去，真是势比登天了，即使是恩师前来，似此等隐秘之地，恐怕他也难找得到。', '好不a')	1	1	[2.7484479e-05, 0.99997246]
('”一直到大双小双实在听不下去，忍无可忍地在楼道里发出警告时：“谁要在背后糟蹋人家清白人，看我不撕碎那张×嘴！', '”一直到大双小双实在听不下去，忍无可忍地在楼道里发出警告时：“谁要在背后糟蹋人家清白人，看我撕碎那张×嘴！', '看我不')	1	1	[2.9930572e-05, 0.9999701]
('那种谈话是像织入缝出，好不热闹，这次回来，屡次试着和弟弟谈话，却总是谈不进去，像这样复然而止。', '那种谈话是像织入缝出，好热闹，这次回来，屡次试着和弟弟谈话，却总是谈不进去，像这样复然而止。', '好不a')	1	1	[2.6455475e-05, 0.99997354]
('电话一搁，我和在一旁静听的谭Ａ弦都兴奋得无以言表，只差没有大声地欢呼胜利了。', '电话一搁，我和在一旁静听的谭Ａ弦都兴奋得无以言表，只差大声地欢呼胜利了。', '只差没')	1	1	[2.4520808e-05, 0.99997544]
('老天爷真会折磨人，虐待人”她好不平衡。“我的傻樱嘤！', '老天爷真会折磨人，虐待人”她好平衡。“我的傻樱嘤！', '好不a')	0	0	[0.9998313, 0.00016868974]
('在创新的前进过程中，就难免不发生一些不大理想或很不理想的现象。', '在创新的前进过程中，就难免发生一些不大理想或很不理想的现象。', '难免不')	1	1	[4.5241763e-05, 0.9999547]
('陈东升呵呵一声，在爱妾耳边轻言几句，王纯纯红着脸将他推开，啐道：“好不正经，羞也不羞人？”', '陈东升呵呵一声，在爱妾耳边轻言几句，王纯纯红着脸将他推开，啐道：“好正经，羞也不羞人？”', '好不a')	0	0	[0.99993, 7.001965e-05]
('”我听了肚子差点没有气爆。', '”我听了肚子差点气爆。', '差点没')	1	1	[2.608488e-05, 0.9999739]
('我们都已经走进礼堂，只差没有许下承诺、交换戒指而已。', '我们都已经走进礼堂，只差许下承诺、交换戒指而已。', '只差没')	1	1	[2.3969958e-05, 0.99997604]
('”她们跳进那辆布置得可以睡觉的四轮马车里，几乎没碰踏板。', '”她们跳进那辆布置得可以睡觉的四轮马车里，几乎碰踏板。', '几乎没')	0	0	[0.9956256, 0.0043744175]
('”若望几乎没跳起来，他不明白：“比丝，我们是好同学，我没有做对不起你的事吧！', '”若望几乎跳起来，他不明白：“比丝，我们是好同学，我没有做对不起你的事吧！', '几乎没')	1	1	[5.0365372e-05, 0.9999496]
('”他可怜兮兮的看着她，只差没落泪。', '”他可怜兮兮的看着她，只差落泪。', '只差没')	1	1	[2.3963421e-05, 0.99997604]
('“当我看到老婆在4号油库上，目光呆滞地看着海面时，我就差没掉眼泪了。', '“当我看到老婆在4号油库上，目光呆滞地看着海面时，我就差掉眼泪了。', '就差没')	1	1	[2.4525181e-05, 0.99997544]
('我到时屋里已经是高朋满座了，都是阿渔同班同学，有李青、大刘、小王、木瓜、鸡皮，还有他们的太太孩子，坐了一屋子，好不热闹。', '我到时屋里已经是高朋满座了，都是阿渔同班同学，有李青、大刘、小王、木瓜、鸡皮，还有他们的太太孩子，坐了一屋子，好热闹。', '好不a')	1	1	[2.5503978e-05, 0.9999745]
('“小心别让它跑了！', '“小心让它跑了！', '小心别')	1	1	[4.105874e-05, 0.999959]
('你们只是单纯的看我不顺眼，不喜欢我，就甘愿马上摇身变成你们的大师们的不忠实读者', '你们只是单纯的看我顺眼，不喜欢我，就甘愿马上摇身变成你们的大师们的不忠实读者', '看我不')	0	0	[0.9999368, 6.317465e-05]
('”今天的白剑何等功力，史姥姥哪能动得分毫，硬被推回椅子上，可是她见了白剑这身功力，更惊喜得忘了大帮主的存在，哈哈大笑道：“上天真有眼，公子，你竟练成了绝世奇功，我老婆子好不高兴呀！', '”今天的白剑何等功力，史姥姥哪能动得分毫，硬被推回椅子上，可是她见了白剑这身功力，更惊喜得忘了大帮主的存在，哈哈大笑道：“上天真有眼，公子，你竟练成了绝世奇功，我老婆子好高兴呀！', '好不a')	1	1	[6.464298e-05, 0.9999354]
('想他的——战青望着他近在眼前的俊脸，火烫的红云立即从双颊迅速蔓延至耳际颈项，只差没开始冒烟了。', '想他的——战青望着他近在眼前的俊脸，火烫的红云立即从双颊迅速蔓延至耳际颈项，只差开始冒烟了。', '只差没')	1	1	[2.3790231e-05, 0.99997616]
('履行这个职责同财政商业经营难免不发生经济利益冲突。', '履行这个职责同财政商业经营难免发生经济利益冲突。', '难免不')	1	1	[3.6660193e-05, 0.9999633]
('”林董苦苦哀嚎着，只差没跪下。', '”林董苦苦哀嚎着，只差跪下。', '只差没')	1	1	[2.402848e-05, 0.9999759]
('“来，吃一颗樱桃，小心别梗到了！', '“来，吃一颗樱桃，小心梗到了！', '小心别')	1	1	[2.4448333e-05, 0.99997556]
('”阿宝赞同地点头，差点没让他笑出声来。', '”阿宝赞同地点头，差点让他笑出声来。', '差点没')	1	1	[2.6491429e-05, 0.99997354]
('一个全班最大个子的姑娘，热情地一把搂住迎霜的脖子，差点没把迎霜给憋死，说：“杭迎霜，你这只语录包真好看！', '一个全班最大个子的姑娘，热情地一把搂住迎霜的脖子，差点把迎霜给憋死，说：“杭迎霜，你这只语录包真好看！', '差点没')	1	1	[2.4280549e-05, 0.9999757]
('老人间知猩人所生，便欲杀以报仇，黄猿力阻，说它自知命不能久，你父女同居荒山，难免不受蛇兽侵害，这类猩人，最是勇猛，如能从小训练，大有用处。', '老人间知猩人所生，便欲杀以报仇，黄猿力阻，说它自知命不能久，你父女同居荒山，难免受蛇兽侵害，这类猩人，最是勇猛，如能从小训练，大有用处。', '难免不')	1	1	[4.2916738e-05, 0.9999571]
('这样就避免了一人挡道，万夫莫进的弊病，必然加快了编写、出版的速度。当然，快就容易出纰漏，是局外人就难免不知情，何况又涉及到这么多门类、这么多人物，因之鲁鱼亥豕，错误不当之处是不能为编者曲讳的。', '这样就避免了一人挡道，万夫莫进的弊病，必然加快了编写、出版的速度。当然，快就容易出纰漏，是局外人就难免知情，何况又涉及到这么多门类、这么多人物，因之鲁鱼亥豕，错误不当之处是不能为编者曲讳的。', '难免不')	0	0	[0.99992824, 7.176802e-05]
('快餐送来了，她几乎没吃，只是猛喝咖啡，一面深深打量迎蓝。', '快餐送来了，她几乎吃，只是猛喝咖啡，一面深深打量迎蓝。', '几乎没')	0	0	[0.99993265, 6.734641e-05]
('但是，话说回来，如果她没死－－”他这话使阿瑟差点没崩溃。', '但是，话说回来，如果她没死－－”他这话使阿瑟差点崩溃。', '差点没')	1	1	[2.5456206e-05, 0.9999745]
